date,price_index_msft,price_index_aapl,price_index_gme,price_index_sp500
2016-07-14,0.983348581884721,0.8945309670409273,0.9511465603190429,1.0494878062976545
2016-07-15,0.9826166514181154,0.8944223107569721,0.9302093718843469,1.0485128921483033
2016-07-18,0.9873741994510522,0.9039478449837015,1.0033233632436025,1.0510108065110684
2016-07-19,0.9714547118023789,0.9043100325968852,1.0033233632436025,1.0495023572551077
2016-07-20,1.0230558096980786,0.9051068453458891,1.034230641409106,1.0539840521506316
2016-07-21,1.021043000914913,0.9003259688518653,1.0305749418411434,1.0501765516170964
2016-07-22,1.0351326623970722,0.8933357479174212,1.0239282153539382,1.0549589662999828
2016-07-25,1.038060384263495,0.8813835566823615,1.0262545696244598,1.0517820072560775
2016-07-26,1.0386093321134493,0.8752988047808765,1.0385510136257894,1.0521215295966475
2016-07-27,1.0281793229643184,0.9321622600507062,1.040877367896311,1.0508604466173874
2016-07-28,1.0285452881976214,0.9447663889894966,1.0358923230309074,1.0525483576819354
2016-07-29,1.037145471180238,0.9435711698659905,1.0285809238949817,1.0542653706613896
2016-08-01,1.0353156450137238,0.960268018833756,1.0086407444333667,1.0529266825757138
2016-08-02,1.0353156450137238,0.9460340456356393,0.9717514124293785,1.0462283918281825
2016-08-03,1.042451967063129,0.9579137993480623,0.9850448654037887,1.0495072075742584
2016-08-04,1.0501372369624886,0.9586381745744296,0.9857095380525092,1.0497303222552046
